id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,local_code
3959,KYKN,medium_airport,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,1306,NA,US,US-SD,Yankton,no,KYKN,YKN,YKN
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,NA,US,US-OH,Youngstown/Warren,no,KYNG,YNG,YNG
3967,KZZV,medium_airport,Zanesville Municipal Airport,39.9444007874,-81.8920974731,900,NA,US,US-OH,Zanesville,no,KZZV,ZZV,ZZV
5336,PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,242,NA,US,US-AK,Palmer,no,PAAQ,PAQ,PAQ
5337,PABA,medium_airport,Barter Island LRRS Airport,70.1340026855,-143.582000732,2,NA,US,US-AK,Barter Island Lrrs,no,PABA,BTI,BTI
5338,PABE,medium_airport,Bethel Airport,60.77980042,-161.8379974,126,NA,US,US-AK,Bethel,yes,PABE,BET,BET
5339,PABI,medium_airport,Allen Army Airfield,63.9944992065,-145.722000122,1291,NA,US,US-AK,Delta Junction Ft Greely,no,PABI,BIG,BIG
5340,PABL,medium_airport,Buckland Airport,65.9815979004,-161.149002075,31,NA,US,US-AK,Buckland,no,PABL,BKC,BVK
5342,PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,44,NA,US,US-AK,Utqiaġvik,yes,PABR,BRW,BRW
5343,PABT,medium_airport,Bettles Airport,66.91390228,-151.529007,647,NA,US,US-AK,Bettles,no,PABT,BTT,BTT
5344,PABV,medium_airport,Birchwood Airport,61.41650009,-149.5070038,83,NA,US,US-AK,Birchwood,no,PABV,,BCV
5345,PACD,medium_airport,Cold Bay Airport,55.2061004638672,-162.725006103516,96,NA,US,US-AK,Cold Bay,no,PACD,CDB,CDB
5346,PACL,medium_airport,Clear Airport,64.301201,-149.119995,552,NA,US,US-AK,Clear,no,PACL,,Z84
5347,PACM,medium_airport,Scammon Bay Airport,61.8452987671,-165.570999146,14,NA,US,US-AK,Scammon Bay,no,PACM,SCM,SCM
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.4917984,-145.4779968,54,NA,US,US-AK,Cordova,yes,PACV,CDV,CDV
5349,PACZ,medium_airport,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,464,NA,US,US-AK,Cape Romanzof,no,PACZ,CZF,CZF
5350,PADE,medium_airport,Deering Airport,66.0696029663,-162.76600647,21,NA,US,US-AK,Deering,no,PADE,DRG,DEE
16092,PADK,medium_airport,Adak Airport,51.8779983520508,-176.64599609375,18,NA,US,US-AK,Adak Island,yes,PADK,ADK,ADK
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,NA,US,US-AK,Dillingham,yes,PADL,DLG,DLG
5352,PADM,medium_airport,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,103,NA,US,US-AK,Marshall,yes,PADM,MLL,MDM
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,NA,US,US-AK,Kodiak,yes,PADQ,ADQ,ADQ
5354,PADU,medium_airport,Unalaska Airport,53.900100708,-166.544006348,22,NA,US,US-AK,Unalaska,yes,PADU,DUT,DUT
5355,PAED,medium_airport,Elmendorf Air Force Base,61.2509994506836,-149.807006835938,212,NA,US,US-AK,Anchorage,no,PAED,EDF,EDF
5356,PAEH,medium_airport,Cape Newenham LRRS Airport,58.6464004517,-162.06300354,541,NA,US,US-AK,Cape Newenham,no,PAEH,EHM,EHM
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547,NA,US,US-AK,Fairbanks,no,PAEI,EIL,EIL
5358,PAEM,medium_airport,Emmonak Airport,62.78609848,-164.4909973,13,NA,US,US-AK,Emmonak,yes,PAEM,EMK,ENM
5359,PAEN,medium_airport,Kenai Municipal Airport,60.5731010437012,-151.244995117188,99,NA,US,US-AK,Kenai,no,PAEN,ENA,ENA
5360,PAFA,large_airport,Fairbanks International Airport,64.81510162,-147.8560028,439,NA,US,US-AK,Fairbanks,yes,PAFA,FAI,FAI
5361,PAFB,medium_airport,Ladd AAF Airfield,64.83750153,-147.6139984,454,NA,US,US-AK,Fairbanks/Ft Wainwright,no,PAFB,FBK,FBK
5362,PAFE,medium_airport,Kake Airport,56.9613990784,-133.910003662,172,NA,US,US-AK,Kake,no,PAFE,,AFE
5363,PAFM,medium_airport,Ambler Airport,67.1063,-157.856989,334,NA,US,US-AK,Ambler,no,PAFM,ABL,AFM
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.73619843,-156.9369965,153,NA,US,US-AK,Galena,no,PAGA,GAL,GAL
5367,PAGK,medium_airport,Gulkana Airport,62.1548996,-145.4570007,1586,NA,US,US-AK,Gulkana,no,PAGK,GKN,GKN
5368,PAGM,medium_airport,Gambell Airport,63.7667999267578,-171.733001708984,27,NA,US,US-AK,Gambell,no,PAGM,GAM,GAM
5369,PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,NA,US,US-AK,Gustavus,yes,PAGS,GST,GST
17619,PAHC,medium_airport,Holy Cross Airport,62.1883010864258,-159.774993896484,70,NA,US,US-AK,Holy Cross,yes,PAHC,HCR,HCA
5370,PAHL,medium_airport,Huslia Airport,65.69789886,-156.3509979,220,NA,US,US-AK,Huslia,no,PAHL,HSL,HLA
5372,PAHN,medium_airport,Haines Airport,59.2438011169434,-135.524002075195,15,NA,US,US-AK,Haines,yes,PAHN,HNS,HNS
5373,PAHO,medium_airport,Homer Airport,59.6455993652344,-151.477005004883,84,NA,US,US-AK,Homer,no,PAHO,HOM,HOM
5374,PAHP,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,13,NA,US,US-AK,Hooper Bay,no,PAHP,HPB,HPB
5375,PAII,medium_airport,Egegik Airport,58.1855010986,-157.375,92,NA,US,US-AK,Egegik,yes,PAII,EGX,EII
5376,PAIK,medium_airport,Bob Baker Memorial Airport,66.9759979248,-160.43699646,166,NA,US,US-AK,Kiana,no,PAIK,IAN,IAN
5377,PAIL,medium_airport,Iliamna Airport,59.75439835,-154.9109955,192,NA,US,US-AK,Iliamna,no,PAIL,ILI,ILI
5378,PAIM,medium_airport,Indian Mountain LRRS Airport,65.99279785,-153.7039948,1273,NA,US,US-AK,Utopia Creek,no,PAIM,UTO,UTO
5379,PAJN,medium_airport,Juneau International Airport,58.3549995422363,-134.57600402832,21,NA,US,US-AK,Juneau,yes,PAJN,JNU,JNU
5380,PAKN,medium_airport,King Salmon Airport,58.67679977,-156.6490021,73,NA,US,US-AK,King Salmon,yes,PAKN,AKN,AKN
5381,PAKP,medium_airport,Anaktuvuk Pass Airport,68.13359833,-151.7429962,2102,NA,US,US-AK,Anaktuvuk Pass,no,PAKP,AKP,AKP
5382,PAKT,medium_airport,Ketchikan International Airport,55.35559845,-131.7140045,89,NA,US,US-AK,Ketchikan,yes,PAKT,KTN,KTN
5383,PAKW,medium_airport,Klawock Airport,55.5792007446,-133.076004028,80,NA,US,US-AK,Klawock,no,PAKW,KLW,AKW
5385,PALU,medium_airport,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,16,NA,US,US-AK,Cape Lisburne,no,PALU,LUR,LUR
21844,PAMC,medium_airport,McGrath Airport,62.95289993,-155.6060028,341,NA,US,US-AK,McGrath,yes,PAMC,MCG,MCG
5386,PAMR,medium_airport,Merrill Field,61.2135009765625,-149.843994140625,137,NA,US,US-AK,Anchorage,no,PAMR,MRI,MRI
5387,PAMY,medium_airport,Mekoryuk Airport,60.3713989257813,-166.27099609375,48,NA,US,US-AK,Mekoryuk,no,PAMY,MYU,MYU
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.1744003295898,-149.996002197266,152,NA,US,US-AK,Anchorage,yes,PANC,ANC,ANC
16291,PANI,medium_airport,Aniak Airport,61.581600189209,-159.542999267578,88,NA,US,US-AK,Aniak,yes,PANI,ANI,ANI
5390,PANN,medium_airport,Nenana Municipal Airport,64.5473022460938,-149.074005126953,362,NA,US,US-AK,Nenana,no,PANN,ENN,ENN
5391,PANT,medium_airport,Annette Island Airport,55.0424003601074,-131.572006225586,119,NA,US,US-AK,Annette,yes,PANT,ANN,ANN
5392,PANV,medium_airport,Anvik Airport,62.646702,-160.190994,291,NA,US,US-AK,Anvik,yes,PANV,ANV,ANV
5393,PAOM,medium_airport,Nome Airport,64.5121994018555,-165.445007324219,37,NA,US,US-AK,Nome,yes,PAOM,OME,OME
5394,PAOR,medium_airport,Northway Airport,62.9612999,-141.9290009,1715,NA,US,US-AK,Northway,no,PAOR,ORT,ORT
5395,PAOT,medium_airport,Ralph Wien Memorial Airport,66.88469696,-162.598999,14,NA,US,US-AK,Kotzebue,yes,PAOT,OTZ,OTZ
5396,PAPB,medium_airport,St George Airport,56.5783004761,-169.662002563,125,NA,US,US-AK,St George,no,PAPB,STG,PBV
5397,PAPC,medium_airport,Port Clarence Coast Guard Station,65.2537002563,-166.85899353,10,NA,US,US-AK,Port Clarence,no,PAPC,KPC,KPC
5398,PAPG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111,NA,US,US-AK,Petersburg,yes,PAPG,PSG,PSG
5399,PAPH,medium_airport,Port Heiden Airport,56.959098815918,-158.632995605469,95,NA,US,US-AK,Port Heiden,no,PAPH,PTH,PTH
5400,PAPM,medium_airport,Platinum Airport,59.0113983154297,-161.820007324219,15,NA,US,US-AK,Platinum,no,PAPM,PTU,PTU
5401,PAQT,medium_airport,Nuiqsut Airport,70.2099990845,-151.005996704,38,NA,US,US-AK,Nuiqsut,no,PAQT,NUI,AQT
5402,PARC,medium_airport,Arctic Village Airport,68.1147,-145.578995,2092,NA,US,US-AK,Arctic Village,yes,PARC,ARC,ARC
5403,PARY,medium_airport,Ruby Airport,64.72720337,-155.4700012,658,NA,US,US-AK,Ruby,no,PARY,RBY,RBY
5404,PASA,medium_airport,Savoonga Airport,63.6864013671875,-170.49299621582,53,NA,US,US-AK,Savoonga,no,PASA,SVA,SVA
5405,PASC,medium_airport,Deadhorse Airport,70.19470215,-148.4649963,65,NA,US,US-AK,Deadhorse,yes,PASC,SCC,SCC
5406,PASD,medium_airport,Sand Point Airport,55.314998626709,-160.522994995117,21,NA,US,US-AK,Sand Point,no,PASD,SDP,SDP
5407,PASH,medium_airport,Shishmaref Airport,66.249604,-166.089112,12,NA,US,US-AK,Shishmaref,no,PASH,SHH,SHH
5408,PASI,medium_airport,Sitka Rocky Gutierrez Airport,57.0471000671387,-135.361999511719,21,NA,US,US-AK,Sitka,yes,PASI,SIT,SIT
5384,PASK,medium_airport,Selawik Airport,66.60009766,-159.9859924,17,NA,US,US-AK,Selawik,no,PASK,WLK,WLK
5409,PASM,medium_airport,St Mary's Airport,62.0605011,-163.302002,312,NA,US,US-AK,St Mary's,no,PASM,KSM,KSM
5410,PASN,medium_airport,St Paul Island Airport,57.1673011779785,-170.220001220703,63,NA,US,US-AK,St Paul Island,no,PASN,SNP,SNP
5411,PASV,medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,1585,NA,US,US-AK,Sparrevohn,no,PASV,SVW,SVW
5412,PASX,medium_airport,Soldotna Airport,60.475700378418,-151.033996582031,113,NA,US,US-AK,Soldotna,no,PASX,SXQ,SXQ
5413,PASY,medium_airport,Eareckson Air Station,52.71229935,174.1139984,95,NA,US,US-AK,Shemya,no,PASY,SYA,SYA
5414,PATG,medium_airport,Togiak Airport,59.0527992248535,-160.397003173828,21,NA,US,US-AK,Togiak Village,no,PATG,TOG,TOG
24910,PATK,medium_airport,Talkeetna Airport,62.320499420166,-150.09399414062,358,NA,US,US-AK,Talkeetna,no,PATK,TKA,TKA
5415,PATL,medium_airport,Tatalina LRRS Airport,62.8944015503,-155.977005005,964,NA,US,US-AK,Takotna,no,PATL,TLJ,TLJ
5416,PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.4673004150391,-157.436004638672,96,NA,US,US-AK,Atqasuk,no,PATQ,ATK,ATK
5418,PAVD,medium_airport,Valdez Pioneer Field,61.13389969,-146.2480011,121,NA,US,US-AK,Valdez,no,PAVD,VDZ,VDZ
5419,PAVL,medium_airport,Kivalina Airport,67.736198425293,-164.563003540039,13,NA,US,US-AK,Kivalina,no,PAVL,KVL,KVL
5420,PAWD,medium_airport,Seward Airport,60.1268997192383,-149.419006347656,22,NA,US,US-AK,Seward,no,PAWD,SWD,SWD
5421,PAWG,medium_airport,Wrangell Airport,56.48429871,-132.3699951,49,NA,US,US-AK,Wrangell,yes,PAWG,WRG,WRG
5422,PAWI,medium_airport,Wainwright Airport,70.6380004883,-159.994995117,41,NA,US,US-AK,Wainwright,no,PAWI,AIN,AWI
5423,PAWN,medium_airport,Noatak Airport,67.5661010742188,-162.975006103516,88,NA,US,US-AK,Noatak,no,PAWN,WTK,WTK
5424,PAWS,medium_airport,Wasilla Airport,61.5717010498,-149.539993286,354,NA,US,US-AK,Wasilla,no,PAWS,WWA,IYS
26343,PAYA,medium_airport,Yakutat Airport,59.5032997131,-139.660003662,33,NA,US,US-AK,Yakutat,yes,PAYA,YAK,YAK
5429,PFYU,medium_airport,Fort Yukon Airport,66.5715026855469,-145.25,433,NA,US,US-AK,Fort Yukon,no,PFYU,FYU,FYU
5441,PHBK,medium_airport,Barking Sands Airport,22.0228004456,-159.785003662,23,NA,US,US-HI,Kekaha,no,PHBK,BKH,BKH
5442,PHDH,medium_airport,Dillingham Airfield,21.5795001984,-158.197006226,14,NA,US,US-HI,Mokuleia,no,PHDH,HDH,HDH
5443,PHHI,medium_airport,Wheeler Army Airfield,21.48349953,-158.0399933,837,NA,US,US-HI,Wahiawa,no,PHHI,HHI,HHI
5444,PHHN,medium_airport,Hana Airport,20.7956008911133,-156.014007568359,78,NA,US,US-HI,Hana,yes,PHHN,HNM,HNM
5446,PHJH,medium_airport,Kapalua Airport,20.9629001617432,-156.673004150391,256,NA,US,US-HI,Lahaina,yes,PHJH,JHM,JHM
5447,PHJR,medium_airport,Kalaeloa Airport,21.3074,-158.070009,30,NA,US,US-HI,Kapolei,no,PHJR,JRF,JRF
5448,PHKO,medium_airport,Ellison Onizuka Kona International At Keahole Airport,19.738783,-156.045603,47,NA,US,US-HI,Kailua/Kona,yes,PHKO,KOA,KOA
5449,PHLI,medium_airport,Lihue Airport,21.9759998321533,-159.339004516602,153,NA,US,US-HI,Lihue,yes,PHLI,LIH,LIH
5450,PHMK,medium_airport,Molokai Airport,21.1529006958008,-157.095993041992,454,NA,US,US-HI,Kaunakakai,yes,PHMK,MKK,MKK
5451,PHMU,medium_airport,Waimea Kohala Airport,20.0013008117676,-155.667999267578,2671,NA,US,US-HI,Kamuela,yes,PHMU,MUE,MUE
5452,PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505004883,-157.768005371,24,NA,US,US-HI,Kaneohe,no,PHNG,NGF,NGF
5453,PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,NA,US,US-HI,Honolulu,yes,PHNL,HNL,HNL
5454,PHNY,medium_airport,Lanai Airport,20.7856006622314,-156.95100402832,1308,NA,US,US-HI,Lanai City,yes,PHNY,LNY,LNY
5455,PHOG,medium_airport,Kahului Airport,20.8986,-156.429993,54,NA,US,US-HI,Kahului,yes,PHOG,OGG,OGG
5456,PHSF,medium_airport,Bradshaw Army Airfield,19.760099411,-155.554000854,6190,NA,US,US-HI,Camp Pohakuloa,no,PHSF,BSF,BSF
5457,PHTO,medium_airport,Hilo International Airport,19.721399307251,-155.048004150391,38,NA,US,US-HI,Hilo,yes,PHTO,ITO,ITO
5458,PHUP,medium_airport,Upolu Airport,20.2653007507324,-155.860000610352,96,NA,US,US-HI,Hawi,no,PHUP,UPP,UPP
5495,PPIZ,medium_airport,Point Lay LRRS Airport,69.73290253,-163.0050049,22,NA,US,US-AK,Point Lay,no,PPIZ,PIZ,PIZ
324440,US-0571,medium_airport,Williston Basin International Airport (U.C.),48.258387,-103.748797,2344,NA,US,US-ND,Williston,no,,,XWA
